"","title","writer","written","rating","word","sentiment_bayes"
"33673","Come in the quieter north entrance to avoid criwds","CleopatraBunny","Jun 2019",5,"cursory","unknown"
"33674","Come in the quieter north entrance to avoid criwds","CleopatraBunny","Jun 2019",5,"security","unknown"
"33675","Come in the quieter north entrance to avoid criwds","CleopatraBunny","Jun 2019",5,"bag","unknown"
"33676","Come in the quieter north entrance to avoid criwds","CleopatraBunny","Jun 2019",5,"check","unknown"
"33677","Come in the quieter north entrance to avoid criwds","CleopatraBunny","Jun 2019",5,"it’s","unknown"
"33678","Come in the quieter north entrance to avoid criwds","CleopatraBunny","Jun 2019",5,"fast","unknown"
"33679","Come in the quieter north entrance to avoid criwds","CleopatraBunny","Jun 2019",5,"inside","unknown"
"33680","Come in the quieter north entrance to avoid criwds","CleopatraBunny","Jun 2019",5,"pick","joy"
"33681","Come in the quieter north entrance to avoid criwds","CleopatraBunny","Jun 2019",5,"map","unknown"
"33682","Come in the quieter north entrance to avoid criwds","CleopatraBunny","Jun 2019",5,"focus","unknown"
"33683","Come in the quieter north entrance to avoid criwds","CleopatraBunny","Jun 2019",5,"visit","unknown"
"33684","So much to see. World class museum!","EF Toronto","Jun 2019",5,"world","unknown"
"33685","So much to see. World class museum!","EF Toronto","Jun 2019",5,"class","unknown"
"33686","So much to see. World class museum!","EF Toronto","Jun 2019",5,"museum","unknown"
"33687","So much to see. World class museum!","EF Toronto","Jun 2019",5,"free","unknown"
"33688","So much to see. World class museum!","EF Toronto","Jun 2019",5,"donate","unknown"
"33689","So much to see. World class museum!","EF Toronto","Jun 2019",5,"easily","unknown"
"33690","So much to see. World class museum!","EF Toronto","Jun 2019",5,"spend","unknown"
"33691","So much to see. World class museum!","EF Toronto","Jun 2019",5,"half","unknown"
"33692","So much to see. World class museum!","EF Toronto","Jun 2019",5,"day","unknown"
"33693","So much to see. World class museum!","EF Toronto","Jun 2019",5,"easily","unknown"
"33694","So much to see. World class museum!","EF Toronto","Jun 2019",5,"accessible","unknown"
"33695","So much to see. World class museum!","EF Toronto","Jun 2019",5,"underground","unknown"
"33696","Favourite London Museum","wrfamily","Jun 2019",5,"exhibits","unknown"
"33697","Favourite London Museum","wrfamily","Jun 2019",5,"grand","unknown"
"33698","Favourite London Museum","wrfamily","Jun 2019",5,"forget","unknown"
"33699","Favourite London Museum","wrfamily","Jun 2019",5,"love","joy"
"33700","Favourite London Museum","wrfamily","Jun 2019",5,"egyptian","unknown"
"33701","Favourite London Museum","wrfamily","Jun 2019",5,"section","unknown"
"33702","Favourite London Museum","wrfamily","Jun 2019",5,"stay","unknown"
"33703","Favourite London Museum","wrfamily","Jun 2019",5,"day","unknown"
"33704","Favourite London Museum","wrfamily","Jun 2019",5,"highlights","unknown"
"33705","Manga - except on a Sat! ","SorchaTravels","Jun 2019",4,"love","joy"
"33706","Manga - except on a Sat! ","SorchaTravels","Jun 2019",4,"manga","unknown"
"33707","Manga - except on a Sat! ","SorchaTravels","Jun 2019",4,"saturday","unknown"
"33708","Manga - except on a Sat! ","SorchaTravels","Jun 2019",4,"afternoon","unknown"
"33709","Manga - except on a Sat! ","SorchaTravels","Jun 2019",4,"british","unknown"
"33710","Manga - except on a Sat! ","SorchaTravels","Jun 2019",4,"museum","unknown"
"33711","Manga - except on a Sat! ","SorchaTravels","Jun 2019",4,"exhibition","unknown"
"33712","Manga - except on a Sat! ","SorchaTravels","Jun 2019",4,"busy","unknown"
"33713","Manga - except on a Sat! ","SorchaTravels","Jun 2019",4,"tickets","unknown"
"33714","Manga - except on a Sat! ","SorchaTravels","Jun 2019",4,"sold","unknown"
"33715","Manga - except on a Sat! ","SorchaTravels","Jun 2019",4,"day","unknown"
"33716","Manga - except on a Sat! ","SorchaTravels","Jun 2019",4,"tickets","unknown"
"33717","Manga - except on a Sat! ","SorchaTravels","Jun 2019",4,"sold","unknown"
"33718","Manga - except on a Sat! ","SorchaTravels","Jun 2019",4,"space","unknown"
"33719","Manga - except on a Sat! ","SorchaTravels","Jun 2019",4,"time","unknown"
"33720","Manga - except on a Sat! ","SorchaTravels","Jun 2019",4,"queues","unknown"
"33721","Manga - except on a Sat! ","SorchaTravels","Jun 2019",4,"crowds","unknown"
"33722","London May 2019","Traveling Ron","Jun 2019",5,"history","unknown"
"33723","London May 2019","Traveling Ron","Jun 2019",5,"easily","unknown"
"33724","London May 2019","Traveling Ron","Jun 2019",5,"spend","unknown"
"33725","London May 2019","Traveling Ron","Jun 2019",5,"entire","unknown"
"33726","London May 2019","Traveling Ron","Jun 2019",5,"day","unknown"
"33727","London May 2019","Traveling Ron","Jun 2019",5,"amazing","surprise"
"33728","London May 2019","Traveling Ron","Jun 2019",5,"artifacts","unknown"
"33729","London May 2019","Traveling Ron","Jun 2019",5,"rosetta","unknown"
"33730","London May 2019","Traveling Ron","Jun 2019",5,"stone","unknown"
"33731","London May 2019","Traveling Ron","Jun 2019",5,"egyptian","unknown"
"33732","London May 2019","Traveling Ron","Jun 2019",5,"mummies","unknown"
"33733","Great museum","laila","Jun 2019",5,"loved","unknown"
"33734","Great museum","laila","Jun 2019",5,"museum","unknown"
"33735","Great museum","laila","Jun 2019",5,"rosette","unknown"
"33736","Great museum","laila","Jun 2019",5,"stone","unknown"
"33737","Great museum","laila","Jun 2019",5,"egyptic","unknown"
"33738","Great museum","laila","Jun 2019",5,"section","unknown"
"33739","Great museum","laila","Jun 2019",5,"amazing","surprise"
"33740","Great museum","laila","Jun 2019",5,"visit","unknown"
"33741","Great museum","laila","Jun 2019",5,"plenty","unknown"
"33742","Great museum","laila","Jun 2019",5,"attractions","unknown"
"33743","Great museum","laila","Jun 2019",5,"impossible","unknown"
"33744","Don’t miss the Parthenon sculptures ","Scott B","Jun 2019",5,"arriving","unknown"
"33745","Don’t miss the Parthenon sculptures ","Scott B","Jun 2019",5,"london","unknown"
"33746","Don’t miss the Parthenon sculptures ","Scott B","Jun 2019",5,"feeling","unknown"
"33747","Don’t miss the Parthenon sculptures ","Scott B","Jun 2019",5,"jetlagged","unknown"
"33748","Don’t miss the Parthenon sculptures ","Scott B","Jun 2019",5,"walked","unknown"
"33749","Don’t miss the Parthenon sculptures ","Scott B","Jun 2019",5,"nearby","unknown"
"33750","Don’t miss the Parthenon sculptures ","Scott B","Jun 2019",5,"hotel","unknown"
"33751","Don’t miss the Parthenon sculptures ","Scott B","Jun 2019",5,"spent","unknown"
"33752","Don’t miss the Parthenon sculptures ","Scott B","Jun 2019",5,"hours","unknown"
"33753","Don’t miss the Parthenon sculptures ","Scott B","Jun 2019",5,"highlights","unknown"
"33754","Don’t miss the Parthenon sculptures ","Scott B","Jun 2019",5,"worldclass","unknown"
"33755","Don’t miss the Parthenon sculptures ","Scott B","Jun 2019",5,"museum","unknown"
"33756","Don’t miss the Parthenon sculptures ","Scott B","Jun 2019",5,"technically","unknown"
"33757","Don’t miss the Parthenon sculptures ","Scott B","Jun 2019",5,"admission","unknown"
"33758","Don’t miss the Parthenon sculptures ","Scott B","Jun 2019",5,"fee","unknown"
"33759","Don’t miss the Parthenon sculptures ","Scott B","Jun 2019",5,"request","unknown"
"33760","Don’t miss the Parthenon sculptures ","Scott B","Jun 2019",5,"donation","unknown"
"33761","Great, but can be Heaving","Tabby L","Jun 2019",5,"collections","unknown"
"33762","Great, but can be Heaving","Tabby L","Jun 2019",5,"spacious","unknown"
"33763","Great, but can be Heaving","Tabby L","Jun 2019",5,"wing","unknown"
"33764","Great, but can be Heaving","Tabby L","Jun 2019",5,"pace","unknown"
"33765","Great, but can be Heaving","Tabby L","Jun 2019",5,"overwhelming","unknown"
"33766","Great, but can be Heaving","Tabby L","Jun 2019",5,"security","unknown"
"33767","Great, but can be Heaving","Tabby L","Jun 2019",5,"measures","unknown"
"33768","Great, but can be Heaving","Tabby L","Jun 2019",5,"front","unknown"
"33769","Great, but can be Heaving","Tabby L","Jun 2019",5,"means","unknown"
"33770","Great, but can be Heaving","Tabby L","Jun 2019",5,"bag","unknown"
"33771","Great, but can be Heaving","Tabby L","Jun 2019",5,"check","unknown"
"33772","Great, but can be Heaving","Tabby L","Jun 2019",5,"bit","unknown"
"33773","Great, but can be Heaving","Tabby L","Jun 2019",5,"coach","unknown"
"33774","Great, but can be Heaving","Tabby L","Jun 2019",5,"loads","unknown"
"33775","Great, but can be Heaving","Tabby L","Jun 2019",5,"arrive","unknown"
"33776","Great, but can be Heaving","Tabby L","Jun 2019",5,"crowded","unknown"
"33777","Fantastic Museum!","robhud32","Jun 2019",5,"british","unknown"
"33778","Fantastic Museum!","robhud32","Jun 2019",5,"museum","unknown"
"33779","Fantastic Museum!","robhud32","Jun 2019",5,"spend","unknown"
"33780","Fantastic Museum!","robhud32","Jun 2019",5,"day","unknown"
"33781","Fantastic Museum!","robhud32","Jun 2019",5,"it’s","unknown"
"33782","Fantastic Museum!","robhud32","Jun 2019",5,"par","unknown"
"33783","Fantastic Museum!","robhud32","Jun 2019",5,"moma","unknown"
"33784","Fantastic Museum!","robhud32","Jun 2019",5,"york","unknown"
"33785","Fantastic Museum!","robhud32","Jun 2019",5,"couple","unknown"
"33786","Fantastic Museum!","robhud32","Jun 2019",5,"hours","unknown"
"33787","Fantastic Museum!","robhud32","Jun 2019",5,"visit","unknown"
"33788","Fantastic Museum!","robhud32","Jun 2019",5,"museum","unknown"
"33789","Amazing","Dianna H","Jun 2019",5,"beautiful","unknown"
"33790","Amazing","Dianna H","Jun 2019",5,"uncrowded","unknown"
"33791","Amazing","Dianna H","Jun 2019",5,"short","unknown"
"33792","Amazing","Dianna H","Jun 2019",5,"time","unknown"
"33793","Amazing","Dianna H","Jun 2019",5,"spend","unknown"
"33794","Amazing","Dianna H","Jun 2019",5,"brilliant","unknown"
"33795","Amazing","Dianna H","Jun 2019",5,"pieces","unknown"
"33796","Amazing","Dianna H","Jun 2019",5,"wait","unknown"
"33797","Amazing","Dianna H","Jun 2019",5,"return","unknown"
"33798","Amazing","Dianna H","Jun 2019",5,"time","unknown"
"33799","Fantastic museum","R N","Jun 2019",5,"free","unknown"
"33800","Fantastic museum","R N","Jun 2019",5,"entry","unknown"
"33801","Fantastic museum","R N","Jun 2019",5,"main","unknown"
"33802","Fantastic museum","R N","Jun 2019",5,"museum","unknown"
"33803","Fantastic museum","R N","Jun 2019",5,"paid","unknown"
"33804","Fantastic museum","R N","Jun 2019",5,"entry","unknown"
"33805","Fantastic museum","R N","Jun 2019",5,"exhibitions","unknown"
"33806","Fantastic museum","R N","Jun 2019",5,"grab","unknown"
"33807","Fantastic museum","R N","Jun 2019",5,"floor","unknown"
"33808","Fantastic museum","R N","Jun 2019",5,"plan","unknown"
"33809","Fantastic museum","R N","Jun 2019",5,"you’ll","unknown"
"33810","Fantastic museum","R N","Jun 2019",5,"lost","unknown"
"33811","Fantastic museum","R N","Jun 2019",5,"rosetta","unknown"
"33812","Fantastic museum","R N","Jun 2019",5,"stone","unknown"
"33813","Fantastic museum","R N","Jun 2019",5,"parthenon","unknown"
"33814","Fantastic museum","R N","Jun 2019",5,"marbles","unknown"
"33815","Fantastic museum","R N","Jun 2019",5,"spend","unknown"
"33816","Fantastic museum","R N","Jun 2019",5,"days","unknown"
"33817","Fantastic museum","R N","Jun 2019",5,"days","unknown"
"33818","Fantastic museum","R N","Jun 2019",5,"museum","unknown"
"33819","Lots to see","Edward Trevor","Jun 2019",5,"spend","unknown"
"33820","Lots to see","Edward Trevor","Jun 2019",5,"days","unknown"
"33821","Lots to see","Edward Trevor","Jun 2019",5,"museum","unknown"
"33822","Lots to see","Edward Trevor","Jun 2019",5,"loads","unknown"
"33823","Lots to see","Edward Trevor","Jun 2019",5,"notes","unknown"
"33824","Lots to see","Edward Trevor","Jun 2019",5,"descriptions","unknown"
"33825","Lots to see","Edward Trevor","Jun 2019",5,"upper","unknown"
"33826","Lots to see","Edward Trevor","Jun 2019",5,"floor","unknown"
"33827","Lots to see","Edward Trevor","Jun 2019",5,"restaurant","unknown"
"33828","Lots to see","Edward Trevor","Jun 2019",5,"lunch","unknown"
"33829","Lots to see","Edward Trevor","Jun 2019",5,"excellent","unknown"
"33830","Lots to see","Edward Trevor","Jun 2019",5,"afternoon","unknown"
"33831","Lots to see","Edward Trevor","Jun 2019",5,"tea","unknown"
"33832","Lots to see","Edward Trevor","Jun 2019",5,"shared","unknown"
"33833","Lots to see","Edward Trevor","Jun 2019",5,"granddaughter","unknown"
"33834","One of the better museums I’ve seen","WilliamWillieWilson","Jun 2019",5,"it’s","unknown"
"33835","One of the better museums I’ve seen","WilliamWillieWilson","Jun 2019",5,"difficult","unknown"
"33836","One of the better museums I’ve seen","WilliamWillieWilson","Jun 2019",5,"impressed","unknown"
"33837","One of the better museums I’ve seen","WilliamWillieWilson","Jun 2019",5,"museum","unknown"
"33838","One of the better museums I’ve seen","WilliamWillieWilson","Jun 2019",5,"you’ve","unknown"
"33839","One of the better museums I’ve seen","WilliamWillieWilson","Jun 2019",5,"met","unknown"
"33840","One of the better museums I’ve seen","WilliamWillieWilson","Jun 2019",5,"moma","unknown"
"33841","One of the better museums I’ve seen","WilliamWillieWilson","Jun 2019",5,"york","unknown"
"33842","One of the better museums I’ve seen","WilliamWillieWilson","Jun 2019",5,"louvre","unknown"
"33843","One of the better museums I’ve seen","WilliamWillieWilson","Jun 2019",5,"paris","unknown"
"33844","One of the better museums I’ve seen","WilliamWillieWilson","Jun 2019",5,"british","unknown"
"33845","One of the better museums I’ve seen","WilliamWillieWilson","Jun 2019",5,"museum","unknown"
"33846","One of the better museums I’ve seen","WilliamWillieWilson","Jun 2019",5,"holds","unknown"
"33847","One of the better museums I’ve seen","WilliamWillieWilson","Jun 2019",5,"showcasing","unknown"
"33848","One of the better museums I’ve seen","WilliamWillieWilson","Jun 2019",5,"staggering","surprise"
"33849","One of the better museums I’ve seen","WilliamWillieWilson","Jun 2019",5,"collection","unknown"
"33850","One of the better museums I’ve seen","WilliamWillieWilson","Jun 2019",5,"items","unknown"
"33851","One of the better museums I’ve seen","WilliamWillieWilson","Jun 2019",5,"spectacular","unknown"
"33852","One of the better museums I’ve seen","WilliamWillieWilson","Jun 2019",5,"expected","unknown"
"33853","One of the better museums I’ve seen","WilliamWillieWilson","Jun 2019",5,"surely","unknown"
"33854","One of the better museums I’ve seen","WilliamWillieWilson","Jun 2019",5,"rosetta","unknown"
"33855","a day is not enough","ABeh","Jun 2019",4,"wonderful","surprise"
"33856","a day is not enough","ABeh","Jun 2019",4,"museum","unknown"
"33857","a day is not enough","ABeh","Jun 2019",4,"appeals","unknown"
"33858","a day is not enough","ABeh","Jun 2019",4,"ages","unknown"
"33859","a day is not enough","ABeh","Jun 2019",4,"fancy","joy"
"33860","a day is not enough","ABeh","Jun 2019",4,"exhibits","unknown"
